"","success","goal_adj","country","category","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_yr","created_at_month","created_at_yr","launched_at_month","launched_at_yr","create_to_launch_days","launch_to_deadline_days","avg_pledge"
"10090",0,71300.024628794,"US","Software",4,4,20,13,"Wednesday","Thursday","Sunday","6","2016","11","2015","5","2016",185,31,199.483365609791
"10091",0,930.251186244152,"SE","Robots",8,6,21,13,"Wednesday","Monday","Monday","4","2015","3","2015","3","2015",0,29,178.369982540597
"10092",0,25687.3297203519,"US","Robots",5,5,23,12,"Sunday","Wednesday","Friday","10","2014","9","2014","9","2014",2,30,35.1402670574413
"10093",0,2258.65178209013,"DK","Robots",5,5,22,15,"Sunday","Thursday","Monday","3","2015","2","2015","3","2015",17,20,353.29320213355
"10094",0,20736.2901649514,"US","Robots",6,6,13,8,"Thursday","Wednesday","Tuesday","3","2015","2","2014","2","2015",362,30,38.8805440592839
"10095",0,51481.7518556183,"US","Robots",2,2,25,16,"Friday","Wednesday","Monday","1","2015","11","2014","11","2014",4,60,0
"10096",0,459.51936767042,"GB","Robots",2,2,6,6,"Monday","Saturday","Saturday","5","2015","1","2015","4","2015",63,30,0
"10097",0,135286.287542588,"FR","Robots",7,7,22,15,"Sunday","Tuesday","Wednesday","7","2015","5","2015","5","2015",7,60,33.1517301614761
"10098",0,3435.19775633108,"GB","Robots",7,6,21,16,"Tuesday","Sunday","Monday","3","2015","2","2015","2","2015",0,28,33.8001529688708
"10099",0,43150.8981128262,"US","Robots",4,4,21,16,"Monday","Saturday","Wednesday","8","2014","6","2014","7","2014",31,40,157.642045933018
"10100",0,10340.2888429332,"US","Robots",9,8,23,14,"Friday","Thursday","Friday","4","2015","3","2015","3","2015",1,42,0
"10101",0,11419.4018479549,"BE","Robots",6,6,22,16,"Friday","Monday","Monday","7","2016","8","2015","5","2016",272,60,111.209518934002
"10102",0,389.639621971267,"NL","Robots",11,7,26,15,"Thursday","Tuesday","Thursday","11","2014","10","2014","10","2014",1,28,6.16617950553847
"10103",0,80749.5625483472,"US","Robots",9,9,23,15,"Friday","Monday","Friday","10","2016","10","2016","10","2016",4,21,159.432320817183
"10104",0,2055.13349616778,"US","Robots",3,3,17,12,"Tuesday","Thursday","Friday","10","2014","8","2014","8","2014",1,60,57.8006295797187
"10105",0,6150.97240953377,"US","Robots",8,7,18,11,"Friday","Sunday","Wednesday","12","2015","10","2015","11","2015",23,30,57.8533127185593
"10106",0,154923.132925859,"US","Robots",4,4,23,18,"Friday","Thursday","Friday","1","2015","12","2014","12","2014",8,34,216.685821918968
"10107",0,16427.7851648629,"US","Robots",4,4,14,8,"Friday","Sunday","Wednesday","2","2016","11","2015","1","2016",38,30,13.3475754464511
"10108",0,8901.1673747747,"GB","Robots",1,1,11,9,"Wednesday","Sunday","Monday","4","2016","1","2016","3","2016",78,30,70.2050193212366
"10109",0,7833.85217720027,"MX","Robots",7,7,22,20,"Saturday","Sunday","Wednesday","1","2017","12","2016","12","2016",2,44,37.7115814982876
"10110",0,1027.49318881407,"US","Robots",5,5,27,14,"Friday","Thursday","Monday","11","2014","9","2014","9","2014",4,60,51.3746594407037
"10111",0,71938.7608979489,"US","Robots",9,7,20,18,"Saturday","Sunday","Tuesday","11","2014","11","2013","10","2014",331,25,95.5757823358464
"10112",0,68166.1784873779,"US","Robots",7,7,19,14,"Sunday","Friday","Friday","1","2015","11","2014","12","2014",7,29,103.798499060325
"10113",0,103402.888429332,"US","Robots",5,4,16,12,"Friday","Thursday","Monday","5","2015","7","2014","3","2015",262,60,504.509155327237
"10114",0,155916.369538269,"US","Robots",7,5,17,13,"Thursday","Wednesday","Tuesday","2","2015","1","2015","1","2015",6,30,29.258380456564
"10115",0,821.921868815737,"US","Robots",3,3,12,6,"Monday","Saturday","Sunday","8","2014","7","2014","7","2014",0,29,4.33221318354962
"10116",0,34582.0942962259,"ES","Robots",6,4,13,8,"Friday","Monday","Wednesday","6","2016","4","2016","5","2016",22,30,331.850686058015
"10117",0,28767.2654085508,"US","Robots",7,6,18,13,"Sunday","Thursday","Tuesday","9","2014","5","2014","7","2014",61,40,61.2428111236726
"10118",0,1027.40233601967,"US","Robots",3,3,5,5,"Friday","Tuesday","Wednesday","8","2014","7","2014","7","2014",1,30,4.79454423475847
"10119",0,22022.3813467603,"GB","Robots",2,2,20,12,"Wednesday","Saturday","Monday","4","2016","3","2016","3","2016",9,30,14.0922484038978
"10120",0,18880.9715235764,"GB","Robots",8,5,17,12,"Sunday","Monday","Wednesday","1","2017","8","2016","11","2016",107,60,4.03272375695173
"10121",0,1519.82716588751,"GB","Robots",3,3,23,15,"Saturday","Saturday","Saturday","5","2015","4","2015","4","2015",0,35,29.4391335269365
"10122",0,1232.88280322361,"US","Robots",7,7,20,13,"Tuesday","Monday","Tuesday","8","2014","6","2014","7","2014",7,28,6.16441401611803
"10123",0,573.310258047775,"FR","Robots",2,2,18,18,"Sunday","Sunday","Sunday","7","2015","6","2015","6","2015",0,21,0
"10124",0,35959.0817606885,"US","Robots",9,7,16,12,"Wednesday","Saturday","Monday","10","2015","12","2014","9","2015",261,30,140.572813740103
"10125",0,3596.93804489744,"US","Robots",6,6,13,12,"Thursday","Wednesday","Tuesday","11","2014","9","2014","10","2014",20,29,23.0375317637479
"10126",0,128145.258531954,"US","Robots",5,5,12,10,"Sunday","Thursday","Friday","12","2015","10","2015","11","2015",35,30,711.975967658706
"10127",0,84730.7791750861,"IT","Robots",10,6,20,15,"Friday","Thursday","Tuesday","11","2016","4","2016","10","2016",186,45,865.549667042852
"10128",0,9249.26925830771,"US","Robots",2,2,25,15,"Monday","Saturday","Thursday","11","2014","10","2014","10","2014",11,25,5.65233121341027
"10129",0,10299.1752420669,"US","Robots",8,7,25,15,"Tuesday","Saturday","Tuesday","6","2014","4","2014","5","2014",16,35,18.023556673617
"10130",0,50928.5890205671,"US","Robots",4,4,18,12,"Saturday","Monday","Thursday","6","2016","1","2016","5","2016",142,30,31.7794395488339
"10131",1,5137.83374041944,"US","Makerspaces",7,7,19,13,"Thursday","Sunday","Sunday","10","2014","7","2014","8","2014",34,60,57.676327150515
"10132",1,15494.2808036508,"US","Makerspaces",6,4,11,8,"Saturday","Monday","Friday","6","2015","4","2015","4","2015",4,50,75.9937459831699
"10133",1,15829.4013087047,"US","Makerspaces",8,8,16,12,"Wednesday","Tuesday","Monday","1","2013","10","2012","12","2012",47,30,77.6257954041362
"10134",1,4148.20985345619,"US","Makerspaces",9,8,20,15,"Friday","Monday","Wednesday","2","2014","12","2013","1","2014",36,30,97.2679328747913
"10135",1,3085.67598669651,"US","Makerspaces",6,6,17,10,"Friday","Friday","Wednesday","7","2014","6","2014","6","2014",19,30,61.2066937264535
"10136",1,15593.4969048096,"US","Makerspaces",10,9,19,17,"Friday","Saturday","Wednesday","1","2014","11","2013","12","2013",24,30,121.836265090503
"10137",1,15492.3132925859,"US","Makerspaces",11,9,23,15,"Thursday","Sunday","Tuesday","1","2015","11","2014","12","2014",1,29,65.6028367952471
"10138",1,36296.8362177417,"US","Makerspaces",6,5,19,13,"Saturday","Sunday","Wednesday","2","2014","1","2014","1","2014",2,31,60.9647481160026
"10139",1,25627.3289837964,"US","Makerspaces",3,3,19,12,"Friday","Sunday","Wednesday","9","2015","10","2013","8","2015",661,30,119.615126110595
"10140",1,5439.13344510011,"MX","Makerspaces",9,9,17,16,"Thursday","Monday","Thursday","12","2016","11","2016","11","2016",2,35,1252.1531462257
"10141",1,10093.6953185434,"US","Makerspaces",11,7,20,14,"Wednesday","Sunday","Tuesday","11","2016","6","2016","10","2016",99,43,94.4256923528982
"10142",1,20187.3906370868,"US","Makerspaces",5,4,24,18,"Tuesday","Monday","Tuesday","11","2016","4","2015","10","2016",539,28,136.187807672449
"10143",0,873.291985616721,"US","Robots",7,6,18,13,"Thursday","Wednesday","Tuesday","8","2014","7","2014","7","2014",6,30,25.5823181668898
"10144",0,15402.1819924428,"GB","Robots",9,7,22,14,"Saturday","Thursday","Thursday","1","2016","7","2015","12","2015",154,30,67.7763086320577
"10145",0,6577.5064414312,"CA","Robots",5,5,18,14,"Friday","Friday","Tuesday","2","2015","12","2014","1","2015",31,45,75.8792998419575
"10146",0,82248.2893450635,"US","Robots",4,4,19,15,"Monday","Tuesday","Thursday","4","2016","12","2015","2","2016",36,60,72.5669802867383
"10147",0,3110.44352474271,"US","Robots",4,3,16,10,"Monday","Saturday","Saturday","3","2015","2","2015","2","2015",0,30,1.03681450824757
"10148",0,20371.4356082269,"US","Robots",5,5,10,8,"Saturday","Sunday","Saturday","6","2016","3","2016","5","2016",68,35,223.406743836888
"10149",0,4141.09277103917,"CA","Robots",3,3,26,14,"Thursday","Sunday","Tuesday","3","2015","2","2015","2","2015",2,30,23.8467336896941
"10150",0,46774.9108614807,"US","Robots",10,9,18,13,"Saturday","Monday","Friday","2","2015","1","2015","1","2015",11,43,91.7307974116815
"10151",0,2473.4945853353,"MX","Robots",1,1,24,22,"Saturday","Tuesday","Friday","1","2017","12","2016","12","2016",3,50,910.563276904107
"10152",0,2598.60615897115,"US","Robots",4,4,7,7,"Wednesday","Saturday","Wednesday","1","2015","12","2014","1","2015",10,14,26.4018385751469
"10153",0,3714.75886800751,"US","Robots",5,5,19,14,"Saturday","Monday","Thursday","5","2014","3","2014","4","2014",9,30,51.4724758181433
"10154",0,3420.28226886256,"US","Robots",8,6,21,14,"Saturday","Wednesday","Thursday","5","2016","3","2016","4","2016",22,30,1.02097978175002
"10155",0,102508.885285295,"US","Robots",9,7,13,6,"Thursday","Tuesday","Tuesday","8","2015","7","2015","7","2015",0,30,151.371453937953
"10156",0,22436.0288636742,"GB","Robots",3,3,6,5,"Saturday","Saturday","Wednesday","6","2016","8","2015","5","2016",249,45,36.8830202591055
"10157",0,4612.89983783829,"US","Robots",8,6,14,13,"Monday","Tuesday","Monday","8","2015","3","2015","7","2015",125,28,80.7898152154734
"10158",0,41107.8633702565,"US","Robots",5,5,24,12,"Sunday","Sunday","Thursday","11","2014","9","2012","10","2014",760,45,11.8185107189487
"10159",0,281978.424498782,"ES","Robots",5,4,23,14,"Monday","Sunday","Thursday","12","2015","10","2015","10","2015",11,60,14.7115433420406
"10160",0,59394.7430806614,"US","Robots",1,1,5,5,"Thursday","Sunday","Monday","5","2015","3","2015","4","2015",14,45,1110.42345759497
"10161",0,770.772438192309,"US","Robots",3,3,25,17,"Thursday","Tuesday","Tuesday","11","2014","10","2014","10","2014",0,30,5.65233121341027
"10162",0,102489.079301075,"US","Robots",6,6,20,15,"Thursday","Thursday","Tuesday","4","2016","11","2015","3","2016",116,30,18.5619110289725
"10163",1,252342.382963585,"US","Robots",7,6,20,15,"Tuesday","Sunday","Monday","11","2016","10","2016","10","2016",15,36,214.40443876872
"10164",1,20680.5776858664,"US","Robots",10,8,11,6,"Sunday","Sunday","Friday","4","2015","8","2014","3","2015",221,30,205.566462828224
"10165",1,8684.22903436998,"GB","Robots",8,6,24,16,"Friday","Monday","Thursday","5","2014","3","2014","4","2014",31,29,56.4714541125577
"10166",1,8116.44508799375,"GB","Robots",8,7,20,13,"Monday","Saturday","Monday","1","2015","10","2014","12","2014",71,21,59.838608684883
"10167",1,51370.1168009836,"US","Robots",8,7,7,5,"Saturday","Wednesday","Monday","10","2015","8","2015","9","2015",32,46,632.893418701774
"10168",1,102097.978175002,"US","Robots",9,6,18,12,"Wednesday","Monday","Monday","5","2016","12","2015","4","2016",118,30,172.945882945866
"10169",1,102963.503711237,"US","Robots",9,6,25,15,"Friday","Thursday","Wednesday","12","2014","10","2014","11","2014",13,30,131.763432093399
"10170",1,63160.2652320781,"US","Robots",7,6,16,14,"Friday","Wednesday","Tuesday","5","2013","1","2013","4","2013",96,30,122.446447910868
"10171",1,57169.3354973652,"US","Robots",8,5,20,14,"Thursday","Monday","Tuesday","2","2015","4","2014","1","2015",288,30,111.996046935001
"10172",1,141813.872792554,"US","Robots",6,6,9,6,"Sunday","Tuesday","Friday","3","2013","2","2013","3","2013",23,30,426.813480089637
"10173",1,27771.0838802686,"US","Robots",7,6,21,13,"Saturday","Tuesday","Wednesday","7","2014","6","2014","6","2014",14,31,84.3507348901289
"10174",1,12441.7740989709,"US","Robots",9,8,21,16,"Friday","Monday","Wednesday","3","2015","2","2015","2","2015",23,22,120.087846254723
"10175",1,512546.579675927,"US","Robots",8,6,23,15,"Friday","Friday","Tuesday","9","2015","7","2015","8","2015",38,31,72.3569906412788
"10176",1,13869.2509826726,"US","Robots",8,7,17,13,"Wednesday","Thursday","Friday","6","2012","11","2011","5","2012",183,40,208.499722486722
"10177",1,21354.9561534018,"US","Robots",7,7,19,12,"Wednesday","Wednesday","Friday","8","2012","4","2012","6","2012",71,32,246.249073413053
"10178",1,35964.8361829361,"US","Robots",6,6,16,12,"Thursday","Wednesday","Tuesday","9","2014","1","2014","8","2014",215,30,293.101569329805
"10179",1,15448.7628631003,"US","Robots",6,4,11,9,"Wednesday","Friday","Saturday","6","2014","3","2014","5","2014",70,32,135.639764779497
"10180",1,51701.4442146659,"US","Robots",7,7,18,14,"Friday","Saturday","Friday","4","2015","1","2015","3","2015",40,35,229.63218883479
"10181",1,104231.524989321,"US","Robots",7,7,19,14,"Wednesday","Wednesday","Thursday","12","2013","10","2013","11","2013",35,34,238.645223390175
"10182",1,51374.6594407037,"US","Robots",5,5,12,10,"Tuesday","Thursday","Tuesday","10","2014","5","2014","9","2014",117,20,887.336696027405
"10183",1,78723.4872529427,"NL","Robots",3,3,23,16,"Wednesday","Tuesday","Tuesday","8","2016","2","2016","7","2016",154,43,41.7654115076464
"10184",1,30239.8624593282,"US","Robots",8,8,22,16,"Monday","Tuesday","Sunday","4","2011","2","2011","2","2011",5,43,112.274687580661
"10185",1,103681.450824757,"US","Robots",4,4,22,14,"Sunday","Friday","Wednesday","4","2015","11","2014","2","2015",96,60,197.665795425522
"10186",1,51319.3372396764,"US","Robots",7,6,8,5,"Friday","Friday","Tuesday","11","2015","8","2015","10","2015",52,30,89.4001998226903
"10187",1,7715.88088641488,"AU","Robots",8,8,21,14,"Friday","Monday","Wednesday","8","2014","6","2014","7","2014",30,30,101.481162111747
"10188",1,51258.1034127814,"US","Robots",13,13,17,14,"Wednesday","Friday","Monday","12","2015","5","2015","11","2015",184,37,311.297347442698
"10189",1,51495.8762103344,"US","Robots",8,7,9,7,"Sunday","Friday","Friday","6","2014","4","2014","5","2014",34,30,233.782348074188
"10190",1,35650.012314397,"US","Robots",10,10,22,13,"Tuesday","Wednesday","Tuesday","7","2016","3","2016","5","2016",68,35,167.112200581835
"10191",1,102769.658425641,"US","Robots",6,5,16,13,"Sunday","Friday","Friday","11","2014","9","2014","10","2014",34,30,549.382094003811
"10192",1,10674.3952053896,"US","Robots",10,10,20,16,"Monday","Tuesday","Friday","8","2012","6","2012","7","2012",9,45,106.595210481362
"10193",1,1050.4731317967,"US","Robots",9,9,21,15,"Thursday","Wednesday","Thursday","4","2013","2","2013","3","2013",29,27,48.5250814429957
"10194",1,152158.224032925,"US","Robots",9,9,22,15,"Wednesday","Thursday","Monday","9","2016","8","2016","8","2016",25,30,306.084746207038
"10195",1,3004.77797207103,"US","Robots",11,9,20,10,"Friday","Sunday","Wednesday","2","2017","12","2016","1","2017",16,30,88.7117698589388
"10196",1,19307.5555919107,"AU","Robots",7,6,19,14,"Wednesday","Wednesday","Monday","8","2014","4","2014","7","2014",95,30,93.5252366097982
"10197",1,8116.05155191374,"CA","Robots",2,2,19,14,"Monday","Thursday","Monday","6","2016","4","2016","5","2016",18,35,112.350589403914
"10198",1,5142.79331116085,"US","Robots",5,4,12,9,"Monday","Wednesday","Saturday","7","2014","5","2014","6","2014",30,30,293.725106581744
"10199",1,30897.5257262006,"US","Robots",10,8,20,11,"Wednesday","Sunday","Monday","7","2014","3","2014","5","2014",56,44,169.932352601852
"10200",1,5334.32730102793,"US","Robots",6,6,23,17,"Monday","Thursday","Friday","7","2012","5","2012","5","2012",14,45,58.6666016983154
"10201",1,15634.7287483981,"US","Robots",7,6,20,19,"Sunday","Tuesday","Friday","12","2013","11","2013","11","2013",16,30,114.172551242877
"10202",1,36986.4840967082,"US","Robots",9,8,16,15,"Wednesday","Friday","Tuesday","11","2015","5","2015","9","2015",115,50,523.566952031217
"10203",1,51405.1808406647,"US","Robots",8,7,20,11,"Thursday","Friday","Tuesday","3","2016","1","2016","2","2016",17,30,186.187879589122
"10204",1,84498.7554920676,"US","Robots",3,3,24,17,"Friday","Thursday","Wednesday","10","2012","7","2012","9","2012",68,30,76.4896194368391
"10205",1,2773.85019653452,"US","Robots",5,5,23,12,"Saturday","Saturday","Wednesday","6","2012","12","2011","5","2012",150,31,100.309061380663
"10206",1,51408.005446098,"GB","Robots",6,6,23,16,"Thursday","Tuesday","Tuesday","6","2016","4","2016","5","2016",34,37,61.2953073849627
"10207",1,15546.5440297509,"GB","Robots",7,6,20,16,"Monday","Saturday","Tuesday","1","2017","11","2016","11","2016",16,48,129.533775555794
"10208",1,100818.093923793,"US","Robots",9,7,19,17,"Thursday","Thursday","Monday","1","2017","10","2016","11","2016",31,45,1450.26576064142
"10209",1,68982.811263146,"US","Robots",6,6,15,12,"Sunday","Wednesday","Friday","9","2012","8","2012","8","2012",1,30,66.0795276356491
"10210",1,5221.18894675802,"US","Robots",4,4,9,7,"Thursday","Wednesday","Tuesday","11","2013","7","2013","10","2013",97,30,128.553343820288
"10211",1,2730.05353857181,"US","Robots",4,4,24,15,"Saturday","Saturday","Friday","4","2012","3","2012","3","2012",13,29,121.005477549349
"10212",1,15843.5166547627,"US","Robots",5,5,17,13,"Monday","Wednesday","Wednesday","10","2012","8","2012","9","2012",13,33,193.675255166211
"10213",1,235724.882392473,"US","Robots",4,4,20,14,"Monday","Tuesday","Wednesday","4","2016","1","2016","3","2016",49,40,277.014789687134
"10214",1,2032.52797780934,"US","Robots",7,7,11,9,"Friday","Tuesday","Wednesday","8","2016","7","2016","7","2016",14,30,68.1183144112299
"10215",1,41361.1553717327,"US","Robots",7,6,19,12,"Tuesday","Thursday","Friday","5","2015","3","2015","3","2015",1,60,367.273788742044
"10216",1,8534.92368164468,"US","Robots",9,8,20,13,"Tuesday","Wednesday","Saturday","7","2012","4","2012","5","2012",31,45,143.809687520809
"10217",1,15674.1415339217,"GB","Robots",4,4,18,13,"Wednesday","Tuesday","Monday","4","2013","1","2013","3","2013",40,29,81.9097952960959
"10218",1,2054.80467203934,"US","Robots",9,6,17,10,"Wednesday","Wednesday","Monday","8","2014","6","2014","7","2014",40,30,124.974737906884
"10219",1,6398.56298102768,"US","Robots",8,7,17,12,"Thursday","Wednesday","Thursday","4","2012","2","2012","3","2012",8,28,57.971476620745
"10220",1,1723.70327839122,"GB","Robots",1,1,19,12,"Friday","Monday","Wednesday","9","2014","8","2014","8","2014",2,30,32.1285869900896
"10221",1,30822.0700805902,"US","Robots",10,8,9,7,"Sunday","Sunday","Tuesday","10","2015","8","2015","9","2015",15,40,316.788627804006
"10222",1,2503.98164339252,"US","Robots",3,3,13,9,"Thursday","Sunday","Wednesday","2","2017","12","2016","1","2017",23,15,19.7841043569269
"10223",1,25738.9209328231,"US","Robots",6,6,17,12,"Friday","Saturday","Wednesday","6","2015","3","2015","5","2015",59,30,305.003321040365
"10224",1,51701.4442146659,"US","Robots",4,4,21,14,"Friday","Wednesday","Tuesday","5","2015","3","2015","3","2015",13,45,264.909458035922
"10225",1,230644.991891915,"US","Robots",8,7,20,15,"Tuesday","Friday","Thursday","8","2015","6","2015","7","2015",34,40,135.472011446043
"10226",1,5007.96328678505,"US","Robots",6,6,21,14,"Tuesday","Tuesday","Tuesday","1","2017","12","2016","1","2017",20,14,350.595952869467
"10227",1,30352.0250771221,"US","Robots",11,9,20,13,"Monday","Friday","Wednesday","10","2016","9","2016","9","2016",19,18,289.506296844405
"10228",1,6291.3272941193,"CA","Robots",7,6,21,13,"Thursday","Tuesday","Friday","5","2015","9","2014","4","2015",198,20,219.255301111372
"10229",1,51840.7254123786,"US","Robots",7,4,23,12,"Friday","Thursday","Wednesday","3","2015","1","2015","2","2015",26,30,193.624275963057
"10230",1,15393.9880804674,"US","Robots",7,7,20,16,"Monday","Tuesday","Tuesday","12","2015","11","2015","12","2015",13,19,261.147480885841
"10231",1,19746.9173645743,"GB","Robots",6,6,24,13,"Sunday","Monday","Friday","10","2015","8","2015","9","2015",38,30,16.14648121529
"10232",1,3359.83914900667,"GB","Robots",10,8,16,12,"Monday","Saturday","Friday","8","2016","7","2016","7","2016",6,31,83.2665353173307
"10233",1,6158.32046876117,"US","Robots",11,7,19,16,"Tuesday","Monday","Wednesday","11","2015","10","2015","10","2015",8,20,105.349884748619
"10234",1,51972.123179423,"US","Robots",2,2,17,15,"Thursday","Wednesday","Tuesday","2","2015","12","2014","1","2015",5,30,612.804442484266
"10235",1,35327.9336149019,"US","Robots",9,6,19,12,"Wednesday","Friday","Monday","11","2016","9","2016","10","2016",23,30,114.260631005911
"10236",1,20659.0410715344,"US","Robots",7,5,18,13,"Sunday","Tuesday","Tuesday","5","2015","1","2015","4","2015",83,40,117.384761834005
"10237",1,8237.08029689893,"US","Robots",6,6,21,19,"Wednesday","Friday","Saturday","12","2014","8","2014","11","2014",64,59,188.970890002793
"10238",1,101173.41692374,"US","Robots",6,6,26,12,"Friday","Wednesday","Monday","11","2016","6","2016","9","2016",103,46,1096.62211513018
"10239",1,30822.0700805902,"US","Robots",11,9,24,16,"Wednesday","Friday","Saturday","11","2015","9","2015","9","2015",7,60,1069.05378207452
"10240",1,3728.25920271475,"GB","Robots",7,6,18,13,"Friday","Monday","Friday","11","2016","10","2016","11","2016",31,21,40.3403308284685
"10241",1,21909.7637227593,"US","Robots",7,6,18,12,"Saturday","Sunday","Tuesday","12","2015","10","2015","11","2015",9,32,173.81228574171
"10242",1,6589.16375880271,"US","Robots",6,6,15,11,"Thursday","Monday","Monday","7","2015","4","2015","5","2015",41,59,92.9852385699461
"10243",1,102489.079301075,"US","Robots",6,6,13,12,"Friday","Monday","Tuesday","5","2016","11","2015","3","2016",141,45,192.175910025872
"10244",1,5185.26231682024,"US","Robots",10,8,16,12,"Friday","Sunday","Tuesday","3","2014","12","2013","1","2014",50,45,206.825046586999
"10245",1,2592.03627061893,"US","Robots",5,5,23,14,"Tuesday","Saturday","Tuesday","3","2015","1","2015","2","2015",44,14,62.7531981116843
"10246",1,519.72123179423,"US","Robots",3,3,24,15,"Sunday","Friday","Friday","3","2015","1","2015","1","2015",0,30,25.1864904638742
"10247",1,822.05339846711,"US","Robots",2,2,17,11,"Monday","Monday","Saturday","9","2014","8","2014","8","2014",4,30,39.0922132423218
"10248",1,3024.5428177138,"US","Robots",8,8,21,15,"Monday","Thursday","Monday","12","2016","11","2016","11","2016",11,35,109.29920824173
"10249",1,3528.63328733277,"US","Robots",7,7,20,17,"Friday","Wednesday","Wednesday","12","2016","11","2016","11","2016",14,30,100.068420917693
"10250",1,3993.41833491563,"GB","Robots",8,6,15,10,"Tuesday","Tuesday","Tuesday","10","2016","7","2016","8","2016",35,35,43.0181997930139
"10251",1,4474.1992255706,"GB","Robots",1,1,16,11,"Sunday","Thursday","Thursday","7","2016","6","2016","6","2016",13,24,15.1114644448236
"10252",1,51370.1168009836,"US","Robots",11,7,21,16,"Monday","Saturday","Thursday","11","2015","8","2015","9","2015",25,60,493.29214272765
"10253",1,1008.18093923793,"US","Robots",8,8,21,14,"Thursday","Thursday","Tuesday","12","2016","11","2016","11","2016",26,30,215.383253177943
"10254",1,1015.75209597789,"US","Robots",8,8,20,15,"Friday","Wednesday","Wednesday","7","2016","4","2016","6","2016",49,30,413.565004895724
"10255",1,5164.7602678836,"US","Robots",7,4,9,7,"Sunday","Wednesday","Wednesday","6","2015","2","2015","4","2015",70,60,90.1250666745688
"10256",1,5766.72336124285,"GB","Robots",10,8,22,16,"Thursday","Thursday","Tuesday","7","2016","4","2016","6","2016",67,44,33.3688910309753
"10257",1,51477.8418656461,"US","Robots",8,8,18,13,"Tuesday","Thursday","Tuesday","6","2015","2","2015","5","2015",74,35,193.393059417471
"10258",1,2147.72272173151,"US","Robots",8,8,23,15,"Friday","Thursday","Tuesday","2","2012","12","2011","12","2011",5,59,53.0922170437558
"10259",1,1502.38898603551,"US","Robots",10,9,23,14,"Wednesday","Friday","Monday","2","2017","1","2017","1","2017",3,30,103.164043707772
"10260",1,1666.62868777585,"NZ","Robots",4,4,16,10,"Friday","Saturday","Wednesday","6","2015","5","2015","5","2015",4,30,82.387426025863
"10261",1,16107.9204129864,"US","Robots",5,4,19,12,"Tuesday","Friday","Saturday","1","2012","10","2011","12","2011",50,45,254.900242459843
"10262",1,282.352557521081,"US","Robots",7,7,21,14,"Wednesday","Tuesday","Friday","2","2016","11","2015","1","2016",65,40,54.9304066450104
"10263",1,1663.10794174153,"US","Robots",10,7,24,17,"Tuesday","Thursday","Monday","3","2015","1","2015","1","2015",17,36,81.2009962872757
"10264",1,2078.88492717692,"US","Robots",9,9,8,5,"Friday","Tuesday","Monday","2","2015","1","2015","1","2015",13,38,77.0672340860586
"10265",1,15883.7172047423,"GB","Robots",10,7,20,12,"Sunday","Sunday","Friday","11","2015","9","2015","10","2015",40,30,116.516733549912
"10266",1,377.783054869204,"AU","Robots",5,4,11,6,"Thursday","Tuesday","Tuesday","7","2016","6","2016","6","2016",7,30,42.3230039990786
"10267",1,2106.41447865365,"US","Robots",8,8,23,15,"Monday","Sunday","Monday","3","2013","1","2013","1","2013",0,49,37.754801884343
"10268",1,5078.76047988944,"US","Robots",7,7,19,11,"Wednesday","Wednesday","Monday","7","2016","5","2016","6","2016",11,30,94.9266504241153
"10269",1,1551.04332643998,"US","Robots",8,7,26,13,"Thursday","Sunday","Saturday","4","2015","3","2015","3","2015",5,40,125.741814325857
"10270",1,21124.6888730169,"US","Robots",2,2,10,9,"Friday","Wednesday","Wednesday","10","2012","8","2012","9","2012",21,30,324.353202364258
"10271",1,563.839137540596,"US","Robots",7,7,18,10,"Wednesday","Thursday","Monday","12","2015","11","2015","11","2015",3,30,46.1862489698325
"10272",1,1551.04332643998,"US","Robots",5,5,21,14,"Monday","Friday","Saturday","4","2015","3","2015","3","2015",0,30,155.668348399067
"10273",1,2638.23355145078,"US","Robots",8,8,18,14,"Wednesday","Thursday","Thursday","1","2013","9","2012","12","2012",84,48,83.8647888943529
"10274",1,5149.58762103344,"US","Robots",6,5,21,12,"Wednesday","Sunday","Monday","6","2014","4","2014","5","2014",14,30,278.96393963803
"10275",1,2147.72272173151,"US","Robots",3,2,15,9,"Saturday","Thursday","Thursday","1","2012","12","2011","12","2011",0,30,47.1852094346677
"10276",1,3088.9051113371,"US","Robots",6,6,17,13,"Friday","Friday","Wednesday","12","2014","10","2014","11","2014",19,30,87.3759732882856
"10277",1,154.154487638462,"US","Robots",4,4,18,12,"Saturday","Thursday","Thursday","11","2014","10","2014","10","2014",0,30,15.1299774904416
"10278",1,408.322660681057,"US","Robots",7,5,13,12,"Thursday","Thursday","Tuesday","5","2011","4","2011","4","2011",4,30,37.1202418800961
"10279",1,2605.78812473302,"US","Robots",7,7,20,15,"Thursday","Tuesday","Tuesday","12","2013","10","2013","11","2013",35,30,45.4844809910295
"10280",1,713.53708071887,"US","Robots",8,8,20,13,"Thursday","Tuesday","Sunday","1","2015","11","2014","11","2014",18,59,87.004160635995
"10281",1,1055.16564395954,"US","Robots",6,6,19,14,"Tuesday","Saturday","Friday","1","2013","9","2012","11","2012",33,60,39.1092040293391
"10282",1,1055.16564395954,"US","Robots",10,10,22,14,"Friday","Monday","Wednesday","12","2012","10","2012","11","2012",44,30,60.1456141119649
